"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
2022,"CA","California","Orange",6059,6059074107,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.9,,,21.5,28.4,5856,4875,"POINT (-117.8938358 33.6995404)",6059074107,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088901,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",19.3,,,16.5,22.2,6450,5283,"POINT (-117.9622131 33.7606739)",6059088901,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021038,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.7,,,20.7,31.4,7627,5593,"POINT (-121.3225905 38.7573511)",6061021038,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020105,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.4,,,18.5,28.9,1319,1105,"POINT (-120.0963996 39.2320185)",6061020105,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099244,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22,,,18.9,25.3,3829,3305,"POINT (-117.9754489 33.6649454)",6059099244,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086902,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.3,,,22.8,29.9,5705,4680,"POINT (-117.9977769 33.8247002)",6059086902,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021040,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",19,,,15,23.9,3123,3093,"POINT (-121.347341 38.7763331)",6061021040,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086601,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33.7,,,29.6,38,8735,6451,"POINT (-117.933024 33.8507453)",6059086601,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086802,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.1,,,24.5,32,5640,4340,"POINT (-117.9689154 33.8453363)",6059086802,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31,,,27.1,35,7663,5544,"POINT (-117.9977973 33.7083357)",6059099402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059074108,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.9,,,27.9,36,4640,3540,"POINT (-117.9108898 33.7211578)",6059074108,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021103,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.5,,,21.2,32.3,4904,3711,"POINT (-121.2279757 38.7956517)",6061021103,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Plumas",6063,6063000300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.2,,,24,39.1,4897,3860,"POINT (-120.3358401 39.9140149)",6063000300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.8,,,24.3,31.6,5342,4026,"POINT (-117.9950643 33.8405494)",6059110402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061023300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.9,,,20,30.6,6333,4346,"POINT (-121.3178934 38.8759015)",6061023300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088203,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.5,,,19.4,25.7,5013,3880,"POINT (-117.9586224 33.7849481)",6059088203,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075513,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28,,,24.4,31.9,5071,3896,"POINT (-117.8147887 33.7284876)",6059075513,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021129,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,21,32.1,3453,2659,"POINT (-121.2540572 38.7790994)",6061021129,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099510,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.5,,,18.3,24.8,4359,4341,"POINT (-118.0877857 33.7652387)",6059099510,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075517,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.8,,,25.1,32.6,6809,4970,"POINT (-117.8325163 33.7230118)",6059075517,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110607,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24,,,20.7,27.4,4537,3584,"POINT (-117.9952602 33.8796677)",6059110607,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087103,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.4,,,22,28.9,8582,6692,"POINT (-117.948788 33.8264399)",6059087103,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088403,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.5,,,23.1,30.2,6676,5270,"POINT (-117.9105799 33.7888906)",6059088403,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087105,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.9,,,24.3,31.7,4729,3808,"POINT (-117.9346588 33.8274725)",6059087105,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059076208,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.8,,,23.2,30.5,5368,4249,"POINT (-117.8434316 33.8225982)",6059076208,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086801,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,22.8,29.9,3593,2815,"POINT (-117.9804657 33.8485739)",6059086801,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110304,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23,,,19.8,26.3,4661,3767,"POINT (-118.0282835 33.8427884)",6059110304,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059076205,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.6,,,21.3,28.1,7297,6324,"POINT (-117.8488227 33.8051381)",6059076205,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099241,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.1,,,19.9,26.5,4835,4084,"POINT (-117.9801983 33.7264227)",6059099241,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059074005,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.4,,,25.6,33.2,6733,5181,"POINT (-117.880925 33.7088227)",6059074005,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110006,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.8,,,19.6,26.2,3092,2349,"POINT (-118.079092 33.7981512)",6059110006,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099406,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,20.5,27.3,4550,3681,"POINT (-118.0154385 33.726392)",6059099406,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099605,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23,,,19.9,26.5,5091,4241,"POINT (-118.0085345 33.7366332)",6059099605,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059074408,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",33,,,29,37.1,5453,3917,"POINT (-117.8366401 33.7377146)",6059074408,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075809,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.9,,,20.6,27.4,3109,2547,"POINT (-117.809036 33.8223129)",6059075809,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020106,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.3,,,21.9,33.2,1643,1302,"POINT (-120.0403968 39.2614322)",6061020106,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059063908,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.8,,,22.4,29.4,5732,4907,"POINT (-117.8854728 33.6826195)",6059063908,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099508,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.1,,,22.5,29.9,4840,4114,"POINT (-118.0488758 33.7249952)",6059099508,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059063605,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.9,,,28,36.1,5630,4206,"POINT (-117.9273493 33.6377144)",6059063605,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Riverside",6065,6065030300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",37.5,,,33.1,42.2,4440,3697,"POINT (-117.3763659 33.9798418)",6065030300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061023900,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.9,,,22.5,34,3129,2337,"POINT (-121.3278582 38.8889816)",6061023900,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059089001,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.3,,,20.2,26.6,6727,5450,"POINT (-117.9332194 33.7523664)",6059089001,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088402,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.3,,,22.8,29.9,4679,3723,"POINT (-117.9193342 33.7888535)",6059088402,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061023000,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.4,,,19.5,29.9,3914,2873,"POINT (-121.2959501 38.8063884)",6061023000,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075004,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",36.1,,,31.9,40.6,4765,3200,"POINT (-117.8656949 33.7582622)",6059075004,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088601,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.3,,,20.1,26.6,6752,5411,"POINT (-117.9441552 33.7737751)",6059088601,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061023700,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.5,,,17,26.6,3301,3283,"POINT (-121.2828207 38.8715277)",6061023700,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086406,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.3,,,24.7,32.1,4498,3390,"POINT (-117.8762297 33.8438163)",6059086406,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099248,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.2,,,24.7,31.9,5148,3846,"POINT (-117.9244471 33.7416923)",6059099248,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061023400,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.9,,,22.5,34,5721,4087,"POINT (-121.3496906 38.9111534)",6061023400,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087802,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.8,,,23.4,30.5,7431,5778,"POINT (-117.9976437 33.81016)",6059087802,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087901,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.3,,,22.8,29.9,3540,2909,"POINT (-117.9918205 33.7992973)",6059087901,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021046,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.2,,,20.2,30.8,5056,4049,"POINT (-121.3053861 38.7654853)",6061021046,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087301,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32.4,,,28.5,36.6,4526,3293,"POINT (-117.911715 33.8386596)",6059087301,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075901,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,22.8,29.9,4356,3748,"POINT (-117.8531049 33.7914977)",6059075901,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059063802,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.9,,,21.5,28.5,2934,2358,"POINT (-117.9275165 33.6763992)",6059063802,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110011,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.3,,,19.2,25.5,3020,2406,"POINT (-118.0196525 33.7993147)",6059110011,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075604,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.4,,,19.3,25.7,7568,6217,"POINT (-117.7854325 33.7789826)",6059075604,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021122,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.9,,,18.1,28.3,3455,2712,"POINT (-121.2420643 38.8290529)",6061021122,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086602,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.6,,,25.9,33.5,5967,4577,"POINT (-117.9331121 33.8440428)",6059086602,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021204,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.5,,,21.2,32.3,2748,2125,"POINT (-121.1914705 38.8664057)",6061021204,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020908,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.6,,,22.2,33.6,7512,5769,"POINT (-121.31649 38.7393455)",6061020908,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021328,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.7,,,18.8,29,8556,5935,"POINT (-121.4052413 38.8803813)",6061021328,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020300,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.6,,,23.1,34.6,4639,3881,"POINT (-121.074891 38.9050569)",6061020300,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Riverside",6065,6065030501,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",35.3,,,31,39.8,4888,3643,"POINT (-117.3545294 33.9685092)",6065030501,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075514,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.9,,,26.1,33.9,3553,2683,"POINT (-117.8294395 33.7365911)",6059075514,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086305,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.3,,,21.9,28.9,4015,3361,"POINT (-117.8794788 33.829141)",6059086305,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075812,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.6,,,25.8,33.6,6200,4605,"POINT (-117.8287446 33.807971)",6059075812,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.8,,,18.7,25.1,3184,2641,"POINT (-117.955544 33.795374)",6059088202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110108,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26,,,22.5,29.5,2784,2179,"POINT (-118.0666483 33.8081618)",6059110108,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099419,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,20.5,27.3,3960,3178,"POINT (-118.0038344 33.6980069)",6059099419,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075814,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.6,,,18.5,25,3055,2531,"POINT (-117.8058478 33.8319456)",6059075814,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088905,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",18.1,,,15.5,20.9,5115,4261,"POINT (-117.9679745 33.7521267)",6059088905,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075607,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",20.5,,,17.6,23.7,6484,5282,"POINT (-117.7819968 33.7399533)",6059075607,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110118,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",15.9,,,13.5,18.4,2470,2033,"POINT (-118.0500218 33.8205123)",6059110118,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099245,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.5,,,21.2,28,2954,2457,"POINT (-117.9842902 33.6794371)",6059099245,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021324,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,19,29.2,6321,4565,"POINT (-121.2646847 38.8239763)",6061021324,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31,,,27.2,35.1,5427,3968,"POINT (-117.8902562 33.7548946)",6059075202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020713,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.6,,,20.5,31.4,3323,2760,"POINT (-121.2705132 38.7329396)",6061020713,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059086501,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",32,,,28,36.2,4368,3330,"POINT (-117.9187355 33.846642)",6059086501,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059074702,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.5,,,27.6,35.7,5775,4180,"POINT (-117.8825425 33.7308151)",6059074702,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110109,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",20.8,,,17.9,23.9,5143,4036,"POINT (-118.0281903 33.8207314)",6059110109,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099232,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",21.2,,,18.3,24.5,5602,4547,"POINT (-117.9606349 33.6942404)",6059099232,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099249,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.2,,,27.3,35.2,3939,2761,"POINT (-117.91608 33.7418244)",6059099249,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059076202,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27.3,,,23.7,31.1,5959,4559,"POINT (-117.8392835 33.8393064)",6059076202,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099307,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.4,,,22.8,30.1,2741,2370,"POINT (-117.9924346 33.6509015)",6059099307,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059075506,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.3,,,20.9,27.8,3541,2816,"POINT (-117.807244 33.741904)",6059075506,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088701,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.2,,,21,27.6,6307,5051,"POINT (-117.9584718 33.7776731)",6059088701,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110302,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,22.7,29.9,6153,4833,"POINT (-118.0111021 33.8527439)",6059110302,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021044,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.3,,,20.2,31,5765,4260,"POINT (-121.3355152 38.7827445)",6061021044,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021108,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.8,,,21.5,32.6,3410,2702,"POINT (-121.238007 38.7811448)",6061021108,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061020401,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29,,,23.3,35.2,2242,1843,"POINT (-121.0770717 38.8923185)",6061020401,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021045,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.5,,,23,34.6,3533,2696,"POINT (-121.2989416 38.755663)",6061021045,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099417,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.9,,,22.5,29.5,4952,4071,"POINT (-118.0546838 33.7097167)",6059099417,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Plumas",6063,6063000501,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",29.6,,,22.6,37.3,2200,1806,"POINT (-121.3550617 40.3853393)",6063000501,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059063808,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",31.6,,,27.6,35.8,5688,4308,"POINT (-117.9255747 33.6552393)",6059063808,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099242,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,22.8,29.9,3570,2953,"POINT (-117.980803 33.719172)",6059099242,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110003,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.4,,,22,29,3175,2510,"POINT (-118.0198654 33.7847215)",6059110003,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088302,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.5,,,19.4,25.8,6222,5028,"POINT (-117.9397292 33.7874758)",6059088302,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110605,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",17.3,,,14.8,20.1,6704,5273,"POINT (-117.9713017 33.8849694)",6059110605,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021203,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26,,,20.8,31.9,7431,5598,"POINT (-121.199892 38.8284635)",6061021203,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059087806,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",30,,,26.2,33.8,5552,4218,"POINT (-117.9716643 33.8103706)",6059087806,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059110008,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.8,,,20.4,27.3,4571,3456,"POINT (-118.0798959 33.7799533)",6059110008,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099407,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",26.2,,,22.7,29.9,2378,1991,"POINT (-118.0283982 33.7225872)",6059099407,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099240,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",23.5,,,20.2,27.1,5339,4385,"POINT (-117.95956 33.64069)",6059099240,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059099308,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",22.7,,,19.6,26,5667,4615,"POINT (-118.0195333 33.677314)",6059099308,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059076103,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",27,,,23.5,30.7,9182,6940,"POINT (-117.901819 33.783462)",6059076103,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Plumas",6063,6063000100,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",28.9,,,22,36.5,5271,4231,"POINT (-120.9336052 39.9345095)",6063000100,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Orange",6059,6059088502,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",25.9,,,22.6,29.5,5252,4272,"POINT (-117.9171462 33.7788137)",6059088502,"HLTHOUT","OBESITY","CrdPrv","Obesity"
2022,"CA","California","Placer",6061,6061021109,"BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence",24.6,,,19.6,30.2,5594,4341,"POINT (-121.2192849 38.7814044)",6061021109,"HLTHOUT","OBESITY","CrdPrv","Obesity"
